formula,kappa_L,kappa_units,temperature_K,method,method_tier,tier_name,weight,kappa_basis,struct_a_A,struct_spacegroup,struct_sg_symbol,struct_prototype,struct_site_ordering,struct_species,struct_frac_coords,struct_grade,lattice_convention,source,source_doi,source_url,source_location,struct_source,struct_source_url,struct_source_detail,struct_id,struct_same_paper_as_kappa,stoichiometry,parent_formula
AlVFe2,23.879334268961905,W/m/K,266.8109,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=38uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.75.064204,https://doi.org/10.1103/physrevb.75.064204,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,27.36767468272511,W/m/K,270.8,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=86uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1007/s11664-012-2025-6,https://doi.org/10.1007/s11664-012-2025-6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.790775827253388,W/m/K,271.1,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=38uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.66.085121,https://doi.org/10.1103/physrevb.66.085121,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.649722810325784,W/m/K,273.9,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=66uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,25.22849489462792,W/m/K,274.2,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=66uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.46558565275854,W/m/K,276.2,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=50uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1088/1361-648x/ab8ec6,https://doi.org/10.1088/1361-648x/ab8ec6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.47422576062312,W/m/K,279.5078,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=41uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.75.064204,https://doi.org/10.1103/physrevb.75.064204,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.467283871599168,W/m/K,280.4,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=39uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.66.085121,https://doi.org/10.1103/physrevb.66.085121,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,27.69635974128797,W/m/K,280.8,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=87uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1007/s11664-012-2025-6,https://doi.org/10.1007/s11664-012-2025-6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.17566261566598,W/m/K,282.0,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=65uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.84479606743336,W/m/K,282.2,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=65uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.231462892854555,W/m/K,284.2,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=50uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1088/1361-648x/ab8ec6,https://doi.org/10.1088/1361-648x/ab8ec6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.22725907274833,W/m/K,287.0,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=39uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.66.085121,https://doi.org/10.1103/physrevb.66.085121,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.16544946525245,W/m/K,288.5773,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=41uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.75.064204,https://doi.org/10.1103/physrevb.75.064204,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.06356223107544,W/m/K,289.3,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=64uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.79221398016509,W/m/K,289.6,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=64uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.964205726981,W/m/K,290.5,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=87uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1007/s11664-012-2025-6,https://doi.org/10.1007/s11664-012-2025-6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.137413798738294,W/m/K,292.3,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=51uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1088/1361-648x/ab8ec6,https://doi.org/10.1088/1361-648x/ab8ec6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.83441552880751,W/m/K,293.5,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=63uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.77209697745131,W/m/K,294.0,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=63uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,22.95497572337329,W/m/K,294.0194,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=42uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.75.064204,https://doi.org/10.1103/physrevb.75.064204,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.102131385279,W/m/K,298.1,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=62uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.83161472473349,W/m/K,298.2,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=62uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1103/physrevb.102.075117,https://doi.org/10.1103/physrevb.102.075117,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,22.95856092489278,W/m/K,298.5164,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=25uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1016/j.jallcom.2009.05.032,https://doi.org/10.1016/j.jallcom.2009.05.032,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,18.195009289136824,W/m/K,299.4099,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=10uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.2320/jinstmet.ja201520,https://doi.org/10.2320/jinstmet.ja201520,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,26.78994,W/m/K,299.9157,"experimental, lattice thermal conductivity as published",0,experimental,1.0,reported_lattice,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.15541/jim20250041,https://doi.org/10.15541/jim20250041,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,16.20089190815373,W/m/K,300.0,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=128uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1016/j.actamat.2020.09.067,https://doi.org/10.1016/j.actamat.2020.09.067,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,23.0933728231292,W/m/K,300.4,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=51uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1088/1361-648x/ab8ec6,https://doi.org/10.1088/1361-648x/ab8ec6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,26.66823213738284,W/m/K,300.423,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=38uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.15541/jim20250041,https://doi.org/10.15541/jim20250041,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,26.111056450264613,W/m/K,300.5,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=86uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1007/s11664-012-2025-6,https://doi.org/10.1007/s11664-012-2025-6,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,16.547167998924266,W/m/K,301.6,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=14uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.2320/matertrans.mt-m2020197,https://doi.org/10.2320/matertrans.mt-m2020197,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,15.036471861595016,W/m/K,302.1497,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=18uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1063/1.4710990,https://doi.org/10.1063/1.4710990,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,15.818872991093071,W/m/K,302.3967,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=25uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1007/s11664-012-2433-7,https://doi.org/10.1007/s11664-012-2433-7,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,15.50018384291102,W/m/K,323.7,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=125uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.1016/j.actamat.2020.09.067,https://doi.org/10.1016/j.actamat.2020.09.067,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.93785,W/m/K,324.1562,"experimental, lattice thermal conductivity as published",0,experimental,1.0,reported_lattice,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.15541/jim20250041,https://doi.org/10.15541/jim20250041,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
AlVFe2,24.93151185490339,W/m/K,325.3807,"experimental, Wiedemann-Franz: kappa_total - L*T/rho (Kim2015 L(S=36uV/K))",0,experimental,1.0,wf_subtracted,5.65709,225.0,Fm-3m,full_Heusler_L21,,"[""Al"", ""V"", ""Fe"", ""Fe""]","[[0.0, 0.0, 0.0], [0.5, 0.5, 0.5], [0.25, 0.25, 0.25], [0.75, 0.75, 0.75]]",A,conventional,Starrydata (experimental),10.15541/jim20250041,https://doi.org/10.15541/jim20250041,Starrydata all_curves.csv (release 'latest'),Materials Project,https://next-gen.materialsproject.org/materials/mp-5778,"Materials Project (OPTIMADE, keyless)",mp-5778,False,stoichiometric,AlVFe2
